STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TOBS
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/1/15,,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/2/15,0.02,64
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/3/15,0.85,63
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/4/15,0.02,58
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/5/15,0,58
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/6/15,0.06,66
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/7/15,0,66
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/8/15,0,59
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/9/15,0,63
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/11/15,,61
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/12/15,0.03,62
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/13/15,0.01,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/14/15,0,66
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/15/15,0,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/16/15,0.01,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/17/15,0,66
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/18/15,0,67
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/19/15,0,66
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/20/15,0.01,67
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/21/15,0,64
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/22/15,0,65
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/23/15,0,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/24/15,0.22,66
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/25/15,0.33,64
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/26/15,0.29,67
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,1/31/15,,63
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/2/15,,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/3/15,0.03,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/4/15,0.1,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/5/15,0.03,63
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/6/15,0,59
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/7/15,0,60
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/8/15,0,60
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/10/15,,67
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/11/15,0,62
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/12/15,0,63
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/13/15,0,67
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/17/15,,63
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/18/15,0.01,64
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/19/15,0,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/20/15,0.03,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/21/15,0.26,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/22/15,0,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/23/15,0.03,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/24/15,0.03,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/25/15,0.1,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/26/15,0.25,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/27/15,0.01,67
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,2/28/15,0.03,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/1/15,0.12,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/2/15,0.32,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/3/15,0.03,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/4/15,0.08,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/5/15,2.07,65
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/6/15,0.92,65
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/7/15,0.02,66
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/8/15,0,64
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/9/15,0.01,61
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/10/15,0,63
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/11/15,0,62
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/12/15,0,66
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/13/15,0.01,64
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/14/15,0,65
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/15/15,0,63
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/16/15,0.01,60
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/17/15,0,64
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/18/15,0,64
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/19/15,0,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/20/15,0.3,67
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/22/15,,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/23/15,0.1,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/24/15,0,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/25/15,0,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/26/15,0.56,66
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/27/15,0.07,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/28/15,0,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/29/15,2.02,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/30/15,0.72,67
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,3/31/15,1.5,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/1/15,0.48,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/2/15,0.47,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/4/15,,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/5/15,0.32,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/7/15,,67
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/8/15,0.23,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/9/15,0.08,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/10/15,0,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/11/15,0.09,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/12/15,0.73,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/13/15,0.28,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/14/15,0.74,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/15/15,0.62,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/16/15,0.17,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/17/15,1.2,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/18/15,0.05,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/19/15,0.09,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/21/15,,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/22/15,1.68,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/23/15,0.06,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/24/15,0.37,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/25/15,0.04,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/26/15,0.05,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/27/15,0.63,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/28/15,3.26,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/29/15,0.45,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,4/30/15,0.14,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/1/15,1.79,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/2/15,0,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/3/15,0,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/4/15,0.21,77
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/5/15,1.27,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/6/15,0.02,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/7/15,0.04,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/8/15,1.88,67
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/9/15,0.67,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/10/15,0.92,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/11/15,0.27,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/12/15,0.08,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/13/15,0.02,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/14/15,0.84,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/15/15,0.58,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/16/15,0.12,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/17/15,0,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/18/15,0.22,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/19/15,0,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/20/15,0.41,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/21/15,0.3,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/22/15,0,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/23/15,0.19,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/24/15,0,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/25/15,0,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/26/15,0.04,68
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/27/15,0.03,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/28/15,0.03,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/29/15,0,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/30/15,0.01,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,5/31/15,1.12,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/1/15,2.47,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/2/15,0.27,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/3/15,0.01,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/4/15,1.12,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/5/15,0.16,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/6/15,0,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/7/15,0.01,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/8/15,0.34,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/9/15,0.26,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/10/15,0.04,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/12/15,,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/13/15,0,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/14/15,0.47,69
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/15/15,0.67,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/16/15,0.94,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/17/15,0.48,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/18/15,0.54,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/19/15,0.69,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/20/15,0.13,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/21/15,0.1,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/22/15,0.19,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/23/15,0.31,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/24/15,0.78,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/25/15,1.36,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/26/15,0.4,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/27/15,0.17,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/28/15,0.16,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/29/15,1.62,70
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,6/30/15,0,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/1/15,0,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/2/15,0,79
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/3/15,0,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/4/15,0,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/5/15,0,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/6/15,0.04,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/7/15,0.13,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/8/15,1.26,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/9/15,0.13,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/10/15,2.23,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/11/15,1.57,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/12/15,0.49,78
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/13/15,2.59,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/14/15,0.4,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/15/15,0.68,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/16/15,0.25,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/17/15,0.47,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/18/15,0.44,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/19/15,0.74,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/21/15,,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/22/15,2.44,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/23/15,0.07,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/24/15,0.25,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/25/15,0.1,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/26/15,0,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/27/15,0.09,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/28/15,0.42,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/29/15,0.12,77
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/30/15,0.06,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,7/31/15,0.11,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/1/15,0.54,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/2/15,0,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/3/15,0.03,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/4/15,0,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/5/15,0.59,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/6/15,0.5,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/7/15,0.09,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/8/15,0.01,77
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/9/15,0.54,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/10/15,0.41,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/11/15,0.23,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/12/15,0.39,77
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/13/15,0.44,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/14/15,0.92,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/15/15,1.28,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/16/15,0.29,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/17/15,0.08,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/18/15,1.59,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/19/15,0.08,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/20/15,0.11,77
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/21/15,0.17,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/22/15,0.11,79
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/23/15,0.43,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/24/15,4.81,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/25/15,0.1,77
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/26/15,0.79,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/27/15,2.67,77
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/28/15,0.19,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/29/15,0,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/30/15,0.04,77
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,8/31/15,0.26,78
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/1/15,0.07,77
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/2/15,0,77
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/3/15,0.16,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/4/15,1.04,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/5/15,0.06,79
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/6/15,0.02,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/7/15,0.32,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/8/15,0.29,79
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/9/15,0,78
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/10/15,0,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/11/15,0.52,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/12/15,2.44,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/13/15,0.79,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/14/15,2.57,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/15/15,6.83,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/16/15,2.5,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/17/15,0.28,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/18/15,0.37,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/19/15,0.21,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/20/15,0.26,74
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/21/15,1.43,75
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/22/15,1.29,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/23/15,0.58,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/24/15,1.3,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/25/15,0.54,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/26/15,1.02,76
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/27/15,1.72,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/28/15,4.18,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/29/15,0.65,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,9/30/15,1.4,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/1/15,0.41,71
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/2/15,0.17,72
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/3/15,0.02,73
USC00516128,"MANOA LYON ARBO 785.2, HI US",21.3331,-157.8025,152.4,10/4/15,0.23,74
